,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
75,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,audio_features,2Bs4jQEGMycglOfWPBqrVG,spotify:track:2Bs4jQEGMycglOfWPBqrVG,https://api.spotify.com/v1/tracks/2Bs4jQEGMycglOfWPBqrVG,https://api.spotify.com/v1/audio-analysis/2Bs4jQEGMycglOfWPBqrVG,228133,4
76,0.488,0.833,11,-3.876,1,0.0387,0.273,0.0,0.192,0.257,94.841,audio_features,6Qm9MaditCcx5V62rVHYqu,spotify:track:6Qm9MaditCcx5V62rVHYqu,https://api.spotify.com/v1/tracks/6Qm9MaditCcx5V62rVHYqu,https://api.spotify.com/v1/audio-analysis/6Qm9MaditCcx5V62rVHYqu,237440,4
77,0.422,0.712,11,-5.907,0,0.1,0.273,0.0,0.051,0.471,78.454,audio_features,2CvOqDpQIMw69cCzWqr5yr,spotify:track:2CvOqDpQIMw69cCzWqr5yr,https://api.spotify.com/v1/tracks/2CvOqDpQIMw69cCzWqr5yr,https://api.spotify.com/v1/audio-analysis/2CvOqDpQIMw69cCzWqr5yr,261160,4
78,0.584,0.557,6,-6.371,1,0.0342,0.0129,0.0,0.0576,0.767,154.008,audio_features,6AtZLIzUINvExIUy4QhdjP,spotify:track:6AtZLIzUINvExIUy4QhdjP,https://api.spotify.com/v1/tracks/6AtZLIzUINvExIUy4QhdjP,https://api.spotify.com/v1/audio-analysis/6AtZLIzUINvExIUy4QhdjP,219760,4
79,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,audio_features,2aI21FnmY7TJVKeMaoQZ0t,spotify:track:2aI21FnmY7TJVKeMaoQZ0t,https://api.spotify.com/v1/tracks/2aI21FnmY7TJVKeMaoQZ0t,https://api.spotify.com/v1/audio-analysis/2aI21FnmY7TJVKeMaoQZ0t,223080,4
80,0.696,0.893,9,-2.963,1,0.076,0.0662,0.0,0.473,0.573,97.954,audio_features,5InWRmnfgjVwQWoXHNBATu,spotify:track:5InWRmnfgjVwQWoXHNBATu,https://api.spotify.com/v1/tracks/5InWRmnfgjVwQWoXHNBATu,https://api.spotify.com/v1/audio-analysis/5InWRmnfgjVwQWoXHNBATu,214013,4
81,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,audio_features,3x2YIvkLcxvZQsA5x6xyIR,spotify:track:3x2YIvkLcxvZQsA5x6xyIR,https://api.spotify.com/v1/tracks/3x2YIvkLcxvZQsA5x6xyIR,https://api.spotify.com/v1/audio-analysis/3x2YIvkLcxvZQsA5x6xyIR,169866,4
82,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,audio_features,3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4
83,0.442,0.83,9,-4.02,1,0.146,0.128,0.0,0.129,0.578,89.338,audio_features,6OEolOOk9Gh9bqkdpfIOl0,spotify:track:6OEolOOk9Gh9bqkdpfIOl0,https://api.spotify.com/v1/tracks/6OEolOOk9Gh9bqkdpfIOl0,https://api.spotify.com/v1/audio-analysis/6OEolOOk9Gh9bqkdpfIOl0,215747,4
84,0.68,0.84,9,-3.823,1,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,audio_features,5TI9vxJAI5K069uic9AmTq,spotify:track:5TI9vxJAI5K069uic9AmTq,https://api.spotify.com/v1/tracks/5TI9vxJAI5K069uic9AmTq,https://api.spotify.com/v1/audio-analysis/5TI9vxJAI5K069uic9AmTq,213213,4
85,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,audio_features,5TbzAWWc5eJaANpA9kfGCd,spotify:track:5TbzAWWc5eJaANpA9kfGCd,https://api.spotify.com/v1/tracks/5TbzAWWc5eJaANpA9kfGCd,https://api.spotify.com/v1/audio-analysis/5TbzAWWc5eJaANpA9kfGCd,239894,4
86,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,audio_features,3U5JVgI2x4rDyHGObzJfNf,spotify:track:3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/tracks/3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/audio-analysis/3U5JVgI2x4rDyHGObzJfNf,259333,4
87,0.757,0.678,8,-5.529,0,0.233,0.0472,9.14e-06,0.0654,0.82,120.075,audio_features,2hgzdQdnfWwtdpZbhZlV72,spotify:track:2hgzdQdnfWwtdpZbhZlV72,https://api.spotify.com/v1/tracks/2hgzdQdnfWwtdpZbhZlV72,https://api.spotify.com/v1/audio-analysis/2hgzdQdnfWwtdpZbhZlV72,218235,4
88,0.739,0.741,7,-5.873,1,0.0912,0.013,0.0,0.0679,0.727,122.988,audio_features,33IQnmtJYjCcrvUUMQgi80,spotify:track:33IQnmtJYjCcrvUUMQgi80,https://api.spotify.com/v1/tracks/33IQnmtJYjCcrvUUMQgi80,https://api.spotify.com/v1/audio-analysis/33IQnmtJYjCcrvUUMQgi80,223253,4
89,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437,audio_features,2ZBNclC5wm4GtiWaeh0DMx,spotify:track:2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/tracks/2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/audio-analysis/2ZBNclC5wm4GtiWaeh0DMx,193213,4
90,0.62,0.805,5,-5.538,1,0.0417,0.00564,9.15e-05,0.285,0.586,122.062,audio_features,2hHLbkatPwOOmrNxTiD41L,spotify:track:2hHLbkatPwOOmrNxTiD41L,https://api.spotify.com/v1/tracks/2hHLbkatPwOOmrNxTiD41L,https://api.spotify.com/v1/audio-analysis/2hHLbkatPwOOmrNxTiD41L,204764,4
91,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,audio_features,78qd8dvwea0Gosb6Fe6j3k,spotify:track:78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/tracks/78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/audio-analysis/78qd8dvwea0Gosb6Fe6j3k,134240,4
92,0.801,0.645,1,-6.93,1,0.0356,0.046,0.0,0.0357,0.824,110.011,audio_features,5u5MpBnvJejW9dHPrfWEXZ,spotify:track:5u5MpBnvJejW9dHPrfWEXZ,https://api.spotify.com/v1/tracks/5u5MpBnvJejW9dHPrfWEXZ,https://api.spotify.com/v1/audio-analysis/5u5MpBnvJejW9dHPrfWEXZ,215480,4
93,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,audio_features,3LUWWox8YYykohBbHUrrxd,spotify:track:3LUWWox8YYykohBbHUrrxd,https://api.spotify.com/v1/tracks/3LUWWox8YYykohBbHUrrxd,https://api.spotify.com/v1/audio-analysis/3LUWWox8YYykohBbHUrrxd,204760,4
94,0.719,0.674,11,-5.122,1,0.0681,0.0879,3.75e-06,0.112,0.843,125.992,audio_features,1NOZvdCovG42qQV7ftVD5d,spotify:track:1NOZvdCovG42qQV7ftVD5d,https://api.spotify.com/v1/tracks/1NOZvdCovG42qQV7ftVD5d,https://api.spotify.com/v1/audio-analysis/1NOZvdCovG42qQV7ftVD5d,215042,4
95,0.655,0.699,11,-4.421,1,0.0493,0.0352,0.0,0.064,0.802,86.704,audio_features,0HMjXBAZmSYOTTi33WpMso,spotify:track:0HMjXBAZmSYOTTi33WpMso,https://api.spotify.com/v1/tracks/0HMjXBAZmSYOTTi33WpMso,https://api.spotify.com/v1/audio-analysis/0HMjXBAZmSYOTTi33WpMso,187427,4
96,0.637,0.804,2,-6.141,1,0.0448,0.207,0.0,0.115,0.732,129.261,audio_features,1Fx9aiORwv0cx5mFEBasHo,spotify:track:1Fx9aiORwv0cx5mFEBasHo,https://api.spotify.com/v1/tracks/1Fx9aiORwv0cx5mFEBasHo,https://api.spotify.com/v1/audio-analysis/1Fx9aiORwv0cx5mFEBasHo,186173,3
97,0.668,0.718,1,-4.736,0,0.0605,0.0165,0.0,0.104,0.345,91.993,audio_features,4fINc8dnfcz7AdhFYVA4i7,spotify:track:4fINc8dnfcz7AdhFYVA4i7,https://api.spotify.com/v1/tracks/4fINc8dnfcz7AdhFYVA4i7,https://api.spotify.com/v1/audio-analysis/4fINc8dnfcz7AdhFYVA4i7,192200,4
98,0.738,0.922,7,-3.94,1,0.0835,0.0034,0.0,0.0986,0.689,116.024,audio_features,05j9ehtmZsj8BL07s9rZ75,spotify:track:05j9ehtmZsj8BL07s9rZ75,https://api.spotify.com/v1/tracks/05j9ehtmZsj8BL07s9rZ75,https://api.spotify.com/v1/audio-analysis/05j9ehtmZsj8BL07s9rZ75,247027,4
99,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,audio_features,0NTMtAO2BV4tnGvw9EgBVq,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,https://api.spotify.com/v1/tracks/0NTMtAO2BV4tnGvw9EgBVq,https://api.spotify.com/v1/audio-analysis/0NTMtAO2BV4tnGvw9EgBVq,219306,4
100,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,audio_features,75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,309600,4
101,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,audio_features,0y1QJc3SJVPKJ1OvFmFqe6,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/tracks/0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/audio-analysis/0y1QJc3SJVPKJ1OvFmFqe6,213707,4
102,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,audio_features,10nyNJ6zNy2YVYLrcwLccB,spotify:track:10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/tracks/10nyNJ6zNy2YVYLrcwLccB,https://api.spotify.com/v1/audio-analysis/10nyNJ6zNy2YVYLrcwLccB,229120,4
103,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,audio_features,1G391cbiT3v3Cywg8T7DM1,spotify:track:1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/tracks/1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/audio-analysis/1G391cbiT3v3Cywg8T7DM1,215907,4
104,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,audio_features,6ORqU0bHbVCRjXm9AjyHyZ,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/audio-analysis/6ORqU0bHbVCRjXm9AjyHyZ,153467,4
105,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,audio_features,6ADSaE87h8Y3lccZlBJdXH,spotify:track:6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/tracks/6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/audio-analysis/6ADSaE87h8Y3lccZlBJdXH,295516,4
106,0.651,0.804,4,-6.264,0,0.0283,0.0095,0.00386,0.182,0.713,114.635,audio_features,0AxdJGlXJjEUsNONDuT2pe,spotify:track:0AxdJGlXJjEUsNONDuT2pe,https://api.spotify.com/v1/tracks/0AxdJGlXJjEUsNONDuT2pe,https://api.spotify.com/v1/audio-analysis/0AxdJGlXJjEUsNONDuT2pe,200067,4
107,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,audio_features,4RCWB3V8V0dignt99LZ8vH,spotify:track:4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,232533,4
108,0.628,0.497,2,-5.794,1,0.0271,0.114,0.0,0.112,0.157,114.704,audio_features,5VEnzMXc8ocZko4M4TqnR2,spotify:track:5VEnzMXc8ocZko4M4TqnR2,https://api.spotify.com/v1/tracks/5VEnzMXc8ocZko4M4TqnR2,https://api.spotify.com/v1/audio-analysis/5VEnzMXc8ocZko4M4TqnR2,208115,5
109,0.682,0.765,1,-5.021,0,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,audio_features,2hnMS47jN0etwvFPzYk11f,spotify:track:2hnMS47jN0etwvFPzYk11f,https://api.spotify.com/v1/tracks/2hnMS47jN0etwvFPzYk11f,https://api.spotify.com/v1/audio-analysis/2hnMS47jN0etwvFPzYk11f,182747,4
110,0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,audio_features,7ygpwy2qP3NbrxVkHvUhXY,spotify:track:7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/tracks/7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/audio-analysis/7ygpwy2qP3NbrxVkHvUhXY,258773,4
111,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,audio_features,5cKhVlFn0Kuq68V56lSLvW,spotify:track:5cKhVlFn0Kuq68V56lSLvW,https://api.spotify.com/v1/tracks/5cKhVlFn0Kuq68V56lSLvW,https://api.spotify.com/v1/audio-analysis/5cKhVlFn0Kuq68V56lSLvW,195200,4
112,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,audio_features,7nnWIPM5hwE3DaUBkvOIpy,spotify:track:7nnWIPM5hwE3DaUBkvOIpy,https://api.spotify.com/v1/tracks/7nnWIPM5hwE3DaUBkvOIpy,https://api.spotify.com/v1/audio-analysis/7nnWIPM5hwE3DaUBkvOIpy,232453,4
113,0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,audio_features,63OQupATfueTdZMWTxW03A,spotify:track:63OQupATfueTdZMWTxW03A,https://api.spotify.com/v1/tracks/63OQupATfueTdZMWTxW03A,https://api.spotify.com/v1/audio-analysis/63OQupATfueTdZMWTxW03A,264067,4
114,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,audio_features,3G69vJMWsX6ZohTykad2AU,spotify:track:3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/tracks/3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/audio-analysis/3G69vJMWsX6ZohTykad2AU,276187,4
115,0.423,0.714,11,-8.295,1,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,audio_features,1AdYZ6X00nXmO613Y7GJOl,spotify:track:1AdYZ6X00nXmO613Y7GJOl,https://api.spotify.com/v1/tracks/1AdYZ6X00nXmO613Y7GJOl,https://api.spotify.com/v1/audio-analysis/1AdYZ6X00nXmO613Y7GJOl,227250,4
116,0.595,0.489,7,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315,audio_features,1MTQHCpraD4S8g5PAFKzoj,spotify:track:1MTQHCpraD4S8g5PAFKzoj,https://api.spotify.com/v1/tracks/1MTQHCpraD4S8g5PAFKzoj,https://api.spotify.com/v1/audio-analysis/1MTQHCpraD4S8g5PAFKzoj,269973,4
117,0.452,0.563,4,-6.607,1,0.0272,0.144,0.0,0.143,0.209,137.715,audio_features,3ZHfX6kbiY7JVsB63lLOLu,spotify:track:3ZHfX6kbiY7JVsB63lLOLu,https://api.spotify.com/v1/tracks/3ZHfX6kbiY7JVsB63lLOLu,https://api.spotify.com/v1/audio-analysis/3ZHfX6kbiY7JVsB63lLOLu,267653,3
118,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,audio_features,15VRO9CQwMpbqUYA7e6Hwg,spotify:track:15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/tracks/15VRO9CQwMpbqUYA7e6Hwg,https://api.spotify.com/v1/audio-analysis/15VRO9CQwMpbqUYA7e6Hwg,261093,4
119,0.593,0.2,8,-11.063,1,0.0311,0.904,0.0,0.0897,0.17,83.966,audio_features,3xXBsjrbG1xQIm1xv1cKOt,spotify:track:3xXBsjrbG1xQIm1xv1cKOt,https://api.spotify.com/v1/tracks/3xXBsjrbG1xQIm1xv1cKOt,https://api.spotify.com/v1/audio-analysis/3xXBsjrbG1xQIm1xv1cKOt,255067,4
120,0.384,0.561,3,-10.059,0,0.0296,0.373,0.253,0.0775,0.159,136.136,audio_features,2JuasWPUodaUxf5nwNpciQ,spotify:track:2JuasWPUodaUxf5nwNpciQ,https://api.spotify.com/v1/tracks/2JuasWPUodaUxf5nwNpciQ,https://api.spotify.com/v1/audio-analysis/2JuasWPUodaUxf5nwNpciQ,259200,3
121,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,audio_features,0nLiqZ6A27jJri2VCalIUs,spotify:track:0nLiqZ6A27jJri2VCalIUs,https://api.spotify.com/v1/tracks/0nLiqZ6A27jJri2VCalIUs,https://api.spotify.com/v1/audio-analysis/0nLiqZ6A27jJri2VCalIUs,388267,3
122,0.448,0.61,3,-2.695,0,0.0342,0.0102,0.000491,0.135,0.214,123.762,audio_features,507bYMYfbm6sUS9iEAaeSd,spotify:track:507bYMYfbm6sUS9iEAaeSd,https://api.spotify.com/v1/tracks/507bYMYfbm6sUS9iEAaeSd,https://api.spotify.com/v1/audio-analysis/507bYMYfbm6sUS9iEAaeSd,258333,4
123,0.527,0.418,4,-10.205,0,0.0277,0.142,0.775,0.139,0.218,129.516,audio_features,6YIggUJW3ttAAPRdnki8RM,spotify:track:6YIggUJW3ttAAPRdnki8RM,https://api.spotify.com/v1/tracks/6YIggUJW3ttAAPRdnki8RM,https://api.spotify.com/v1/audio-analysis/6YIggUJW3ttAAPRdnki8RM,196905,4
124,0.473,0.348,0,-11.1,1,0.0288,0.721,7.42e-05,0.0823,0.283,107.819,audio_features,6i81qFkru6Kj1IEsB7KNp2,spotify:track:6i81qFkru6Kj1IEsB7KNp2,https://api.spotify.com/v1/tracks/6i81qFkru6Kj1IEsB7KNp2,https://api.spotify.com/v1/audio-analysis/6i81qFkru6Kj1IEsB7KNp2,215853,4
125,0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,audio_features,1BExV8JprNJLvLeDE9qdEW,spotify:track:1BExV8JprNJLvLeDE9qdEW,https://api.spotify.com/v1/tracks/1BExV8JprNJLvLeDE9qdEW,https://api.spotify.com/v1/audio-analysis/1BExV8JprNJLvLeDE9qdEW,264707,4
126,0.679,0.557,0,-7.423,1,0.0281,0.0904,0.0324,0.0866,0.405,85.152,audio_features,6vUPPEN2V2lZ78b6DyEIjZ,spotify:track:6vUPPEN2V2lZ78b6DyEIjZ,https://api.spotify.com/v1/tracks/6vUPPEN2V2lZ78b6DyEIjZ,https://api.spotify.com/v1/audio-analysis/6vUPPEN2V2lZ78b6DyEIjZ,303133,4
127,0.561,0.327,11,-10.835,0,0.0327,0.902,0.000469,0.111,0.298,161.858,audio_features,3bHhUEOTIbezeZ856R0BX5,spotify:track:3bHhUEOTIbezeZ856R0BX5,https://api.spotify.com/v1/tracks/3bHhUEOTIbezeZ856R0BX5,https://api.spotify.com/v1/audio-analysis/3bHhUEOTIbezeZ856R0BX5,236307,4
128,0.833,0.679,8,-4.496,1,0.0365,0.0834,0.00258,0.0769,0.975,109.916,audio_features,2ouURa1AIXp3AvkS52Jry5,spotify:track:2ouURa1AIXp3AvkS52Jry5,https://api.spotify.com/v1/tracks/2ouURa1AIXp3AvkS52Jry5,https://api.spotify.com/v1/audio-analysis/2ouURa1AIXp3AvkS52Jry5,219867,4
129,0.579,0.708,0,-10.419,1,0.0374,0.442,0.0,0.11,0.846,130.97,audio_features,6pb5BBnIM5IM7R1cqag6rE,spotify:track:6pb5BBnIM5IM7R1cqag6rE,https://api.spotify.com/v1/tracks/6pb5BBnIM5IM7R1cqag6rE,https://api.spotify.com/v1/audio-analysis/6pb5BBnIM5IM7R1cqag6rE,132840,4
130,0.639,0.71,1,-7.445,1,0.0275,0.0133,0.0,0.118,0.378,119.989,audio_features,2UZtI2HUyLRzqBjodvcUmY,spotify:track:2UZtI2HUyLRzqBjodvcUmY,https://api.spotify.com/v1/tracks/2UZtI2HUyLRzqBjodvcUmY,https://api.spotify.com/v1/audio-analysis/2UZtI2HUyLRzqBjodvcUmY,233173,4
131,0.56,0.32,8,-14.34,1,0.0313,0.505,0.472,0.11,0.107,82.511,audio_features,41QhRnFDdhMLtR8tmnolbr,spotify:track:41QhRnFDdhMLtR8tmnolbr,https://api.spotify.com/v1/tracks/41QhRnFDdhMLtR8tmnolbr,https://api.spotify.com/v1/audio-analysis/41QhRnFDdhMLtR8tmnolbr,329667,4
132,0.281,0.493,7,-9.461,1,0.0284,0.0519,9.15e-06,0.101,0.167,60.772,audio_features,5lHgBqh9VwAAzQma55gHRY,spotify:track:5lHgBqh9VwAAzQma55gHRY,https://api.spotify.com/v1/tracks/5lHgBqh9VwAAzQma55gHRY,https://api.spotify.com/v1/audio-analysis/5lHgBqh9VwAAzQma55gHRY,196187,4
133,0.541,0.776,2,-8.042,1,0.0298,0.00147,0.000221,0.178,0.282,98.986,audio_features,6q4aoWgTQ8td2AvqQXuFqm,spotify:track:6q4aoWgTQ8td2AvqQXuFqm,https://api.spotify.com/v1/tracks/6q4aoWgTQ8td2AvqQXuFqm,https://api.spotify.com/v1/audio-analysis/6q4aoWgTQ8td2AvqQXuFqm,363800,4
134,0.474,0.477,5,-7.528,0,0.0266,0.552,0.00729,0.133,0.227,129.014,audio_features,4sM7v7wyRAuV6ZTO2dvnCA,spotify:track:4sM7v7wyRAuV6ZTO2dvnCA,https://api.spotify.com/v1/tracks/4sM7v7wyRAuV6ZTO2dvnCA,https://api.spotify.com/v1/audio-analysis/4sM7v7wyRAuV6ZTO2dvnCA,201200,4
135,0.515,0.594,1,-4.708,1,0.0262,0.00844,0.00658,0.0752,0.218,146.564,audio_features,5D6rk7Zr7FRy5m2fDte5fp,spotify:track:5D6rk7Zr7FRy5m2fDte5fp,https://api.spotify.com/v1/tracks/5D6rk7Zr7FRy5m2fDte5fp,https://api.spotify.com/v1/audio-analysis/5D6rk7Zr7FRy5m2fDte5fp,293133,4
136,0.442,0.52,0,-8.648,1,0.0261,0.184,0.0,0.154,0.177,77.437,audio_features,15kLz0zNFdtsaJdXKSGmTU,spotify:track:15kLz0zNFdtsaJdXKSGmTU,https://api.spotify.com/v1/tracks/15kLz0zNFdtsaJdXKSGmTU,https://api.spotify.com/v1/audio-analysis/15kLz0zNFdtsaJdXKSGmTU,304880,4
137,0.557,0.532,2,-6.467,1,0.0307,0.16,4.42e-06,0.0999,0.122,103.992,audio_features,6J0xeqjdpsUH0W1YBCmD1L,spotify:track:6J0xeqjdpsUH0W1YBCmD1L,https://api.spotify.com/v1/tracks/6J0xeqjdpsUH0W1YBCmD1L,https://api.spotify.com/v1/audio-analysis/6J0xeqjdpsUH0W1YBCmD1L,271307,4
138,0.439,0.709,0,-3.545,1,0.026,0.00565,0.00152,0.131,0.319,81.331,audio_features,6HksxcBzMVdT17aq1Q79Xe,spotify:track:6HksxcBzMVdT17aq1Q79Xe,https://api.spotify.com/v1/tracks/6HksxcBzMVdT17aq1Q79Xe,https://api.spotify.com/v1/audio-analysis/6HksxcBzMVdT17aq1Q79Xe,248640,4
139,0.294,0.747,6,-3.184,0,0.0339,0.0509,0.0287,0.12,0.218,151.062,audio_features,4i4ArYpqtsA3MJ1k0o2dxq,spotify:track:4i4ArYpqtsA3MJ1k0o2dxq,https://api.spotify.com/v1/tracks/4i4ArYpqtsA3MJ1k0o2dxq,https://api.spotify.com/v1/audio-analysis/4i4ArYpqtsA3MJ1k0o2dxq,249107,4
140,0.398,0.547,0,-6.846,1,0.0261,0.414,0.00143,0.146,0.305,73.396,audio_features,0ZSmRnXnP5fdANtVlCok1g,spotify:track:0ZSmRnXnP5fdANtVlCok1g,https://api.spotify.com/v1/tracks/0ZSmRnXnP5fdANtVlCok1g,https://api.spotify.com/v1/audio-analysis/0ZSmRnXnP5fdANtVlCok1g,230880,4
141,0.535,0.768,6,-4.554,0,0.0577,0.00736,0.0,0.661,0.514,156.014,audio_features,4swVflM7KtMxzfHBWqPv9S,spotify:track:4swVflM7KtMxzfHBWqPv9S,https://api.spotify.com/v1/tracks/4swVflM7KtMxzfHBWqPv9S,https://api.spotify.com/v1/audio-analysis/4swVflM7KtMxzfHBWqPv9S,271187,4
142,0.487,0.279,6,-11.586,0,0.0265,0.647,0.00185,0.11,0.162,139.362,audio_features,6kyxQuFD38mo4S3urD2Wkw,spotify:track:6kyxQuFD38mo4S3urD2Wkw,https://api.spotify.com/v1/tracks/6kyxQuFD38mo4S3urD2Wkw,https://api.spotify.com/v1/audio-analysis/6kyxQuFD38mo4S3urD2Wkw,237027,4
143,0.487,0.427,6,-6.949,1,0.0405,0.545,0.0,0.0909,0.803,185.117,audio_features,3yupzluZdw77zjfskZnQgc,spotify:track:3yupzluZdw77zjfskZnQgc,https://api.spotify.com/v1/tracks/3yupzluZdw77zjfskZnQgc,https://api.spotify.com/v1/audio-analysis/3yupzluZdw77zjfskZnQgc,200067,3
144,0.51,0.52,5,-7.022,1,0.03,0.0435,6.76e-05,0.0971,0.132,82.99,audio_features,4ZEvO7TZQTbUGJzqjcPFDD,spotify:track:4ZEvO7TZQTbUGJzqjcPFDD,https://api.spotify.com/v1/tracks/4ZEvO7TZQTbUGJzqjcPFDD,https://api.spotify.com/v1/audio-analysis/4ZEvO7TZQTbUGJzqjcPFDD,248399,4
145,0.704,0.811,9,-5.308,1,0.0277,0.355,0.000189,0.13,0.578,91.97,audio_features,4hwQDO9saWsuwGvHp4oE1Z,spotify:track:4hwQDO9saWsuwGvHp4oE1Z,https://api.spotify.com/v1/tracks/4hwQDO9saWsuwGvHp4oE1Z,https://api.spotify.com/v1/audio-analysis/4hwQDO9saWsuwGvHp4oE1Z,290493,4
146,0.489,0.835,0,-4.448,1,0.0332,0.00746,0.0,0.146,0.444,145.885,audio_features,5Ih40KFkj3cSzxgisQxBvX,spotify:track:5Ih40KFkj3cSzxgisQxBvX,https://api.spotify.com/v1/tracks/5Ih40KFkj3cSzxgisQxBvX,https://api.spotify.com/v1/audio-analysis/5Ih40KFkj3cSzxgisQxBvX,251631,4
147,0.83,0.382,2,-11.231,0,0.0566,0.884,0.301,0.11,0.54,121.12,audio_features,2SJ38LDlkNjwWSUq98r4Q5,spotify:track:2SJ38LDlkNjwWSUq98r4Q5,https://api.spotify.com/v1/tracks/2SJ38LDlkNjwWSUq98r4Q5,https://api.spotify.com/v1/audio-analysis/2SJ38LDlkNjwWSUq98r4Q5,173853,4
148,0.476,0.511,8,-6.25,1,0.0324,0.319,0.000129,0.119,0.339,148.158,audio_features,0pjCkLjbgSLn5c0Ilwuv8z,spotify:track:0pjCkLjbgSLn5c0Ilwuv8z,https://api.spotify.com/v1/tracks/0pjCkLjbgSLn5c0Ilwuv8z,https://api.spotify.com/v1/audio-analysis/0pjCkLjbgSLn5c0Ilwuv8z,211520,4
